ni_fornecedor;nome_fornecedor;porte_fornecedor;codigo_ibge;municipio;segmento;tipo_segmento;ano;mes;numero_controle_pncp;numero_item;numero_compra;link_pncp;descricao;quantidade;unidade_medida;valor_unitario_estimado;valor_unitario_homologado;valor_total_homologado_ajustado;situacao_item_nome
23868068000192;23.868.068 RINALDO JOSE KRAFT;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000728/2026;1;DL 668;https://pncp.gov.br/app/editais/45138070000149/2026/728;SERVIÇO DE SUBSTITUIÇÃO DE MOTOR PARA PORTÃO ELETRÔNICO;1.0;UNIDADE;980.0;980.0;980.0;Homologado
40398718000100;40.398.718 MARCUS WEBER GONCALES;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000765/2026;1;DL 707;https://pncp.gov.br/app/editais/45138070000149/2026/765;"LOCAÇÃO DE EQUIPAMENTO DE SOM: 04 CAIXAS DE
PEDESTAL DE 800WTS 01 MESA DE SOM DE 04 CANAIS 01 MICROFONE COM FIO 02
MICROFONES SEM FIO 01 TECNICA E SONOPLASTIA DURANTE AS RODADAS";1.0;SERVICOS;3750.0;3750.0;3750.0;Homologado
43277100000172;43.277.100 SIRLEI APARECIDA MUNIZ ALVES;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000747/2026;1;DL 677;https://pncp.gov.br/app/editais/45138070000149/2026/747;SERVIÇO DE ROÇADA E LIMPEZA DE ÁRVORE E DECORAÇÃO DE AMBIENTE;1.0;UNIDADE;8480.0;8480.0;8480.0;Homologado
44407006000153;44.407.006 ESLAN JHONSON EUZEBIO;Demais;3546603;Santa Fé do Sul;textil_uniforme;produto;2026;8;45138070000149-1-000738/2026;1;DL 685;https://pncp.gov.br/app/editais/45138070000149/2026/738;Serviço de confecção e instalação de arco de bexigas - cor azul, numeração 07;1.0;UNIDADE;400.0;400.0;400.0;Homologado
44769803000180;44.769.803 KATIA APARECIDA CONSTANTINO DA SILVA CAMPOS;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000736/2026;1;IL 30;https://pncp.gov.br/app/editais/45138070000149/2026/736;Apresentação teatral “Crônicas das Estações”;2.0;UNIDADE;3400.0;3400.0;6800.0;Homologado
44769803000180;44.769.803 KATIA APARECIDA CONSTANTINO DA SILVA CAMPOS;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000736/2026;2;IL 30;https://pncp.gov.br/app/editais/45138070000149/2026/736;Cortejo “Passos da Resistência – Pelo Fim da Violência Contra a Mulher;1.0;UNIDADE;4000.0;4000.0;4000.0;Homologado
44921024000159;44.921.024 JOSE ROBERTO FARIA;Demais;3546603;Santa Fé do Sul;madeira_construcao;produto;2026;8;45138070000149-1-000772/2026;1;DL 706;https://pncp.gov.br/app/editais/45138070000149/2026/772;Obras Civis - Pequenas Obras / Pintura em Geral Pintura das traves (gol), pintura das paredes da quadra, pintura da tabela de basquete (estrutura e/ou demarcações, conforme necessidade), reparo em pontos do cimento no piso da quadra, pintura das paredes da quadra, preparação das superfícies para pintura (limpeza e pequenos ajustes), aplicação de pintura e acabamento final, alvenaria reparo nos muros, assentamentos de tijolos.;1.0;UNIDADE;5000.0;5000.0;5000.0;Homologado
48360399000148;48.360.399 JAQUES CELIO ROCHA PASTLEN;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000745/2026;1;DL 694;https://pncp.gov.br/app/editais/45138070000149/2026/745;SERVIÇO DE PLACA DO MOTOR;1.0;SERVICOS;250.0;250.0;250.0;Homologado
48360399000148;48.360.399 JAQUES CELIO ROCHA PASTLEN;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000745/2026;2;DL 694;https://pncp.gov.br/app/editais/45138070000149/2026/745;SERVIÇO DE SOLDA;1.0;SERVICOS;60.0;60.0;60.0;Homologado
48360399000148;48.360.399 JAQUES CELIO ROCHA PASTLEN;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000745/2026;3;DL 694;https://pncp.gov.br/app/editais/45138070000149/2026/745;SERVIÇO DE RECUPERAÇÃO DA CARENAGEM;1.0;SERVICOS;60.0;60.0;60.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000712/2026;1;DL 654;https://pncp.gov.br/app/editais/45138070000149/2026/712;"LIMPEZA GERAL LAVAGEM DOS GABINETES PRESSURIZAÇÃO DOS DAMPERS E MANGUEIRAS TROCA DO CHIP CAIXA DE MANUTENÇÃO PATRIMÔNIO: 42087;";1.0;UNIDADE;330.0;330.0;330.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000720/2026;1;DL 657;https://pncp.gov.br/app/editais/45138070000149/2026/720;LIMPEZA GERAL LAVAGEM DOS GABI-NETES PRESSURIZAÇÃO DOS DAM-PERS E MANGUEIRAS TROCA DO CHIP CAIXA DE MANUTENÇÃO P: 42088;1.0;UNIDADE;330.0;330.0;330.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000720/2026;2;DL 657;https://pncp.gov.br/app/editais/45138070000149/2026/720;LIMPEZA GERAL LAVAGEM DOS GABINETES TROCA DA PELICULA TROCA DO ROLO DE PRESSÃO LIMPEZA E LUBRIFICAÇÃO DO FUSOR TROCA DO PICKUP ROLLER LUBRIFICAÇÃO DAS ENGRENAGEM RECONDICIONAMENTO DA SOLENOIDE LIMPEZA DO LASER SCANN P: 38703;1.0;UNIDADE;380.0;380.0;380.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000720/2026;3;DL 657;https://pncp.gov.br/app/editais/45138070000149/2026/720;LIMPEZA GERAL LAVAGEM DOS GABINETES TROCA DA PELICULA TROCA DO ROLO DE PRESSÃO LIMPEZA DO LASER SCANN LIMPEZA E LUBRIFICAÇÃO DO FUSOR TROCA DO PICKUP ROLLER LUBRIFICAÇÃO DAS ENGRENAGEM RECONDICIONAMENTO DA SOLENOIDE P:19787;1.0;UNIDADE;380.0;380.0;380.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000720/2026;4;DL 657;https://pncp.gov.br/app/editais/45138070000149/2026/720;LIMPEZA GERAL LAVAGEM DOS GABINETES TROCA DA PELICULA LIMPEZA DO LASER SCANN LIMPEZA E LUBRIFICAÇÃO DO FUSOR TROCA DO PICKUP ROLLER LUBRIFICAÇÃO DAS ENGRENAGEM RECONDICIONAMENTO DA SOLENOIDE TROCA DO ROLO DE PRESSÃO P: 21234;1.0;UNIDADE;380.0;380.0;380.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000720/2026;5;DL 657;https://pncp.gov.br/app/editais/45138070000149/2026/720;LIMPEZA GERAL LAVAGEM DOS GABINETES LIMPEZA E LUBRIFICAÇÃO DO FUSOR LUBRIFICAÇÃO DAS ENGRENAGEM TROCA DO ROLO DE PRESSÃO TROCA DA PELICULA P:28038;1.0;UNIDADE;380.0;380.0;380.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000739/2026;1;DL 692;https://pncp.gov.br/app/editais/45138070000149/2026/739;LIMPEZA GERAL LAVAGEM DOS GABINETES LIMPEZA E LUBRIFICAÇÃO DO FUSOR TROCA DA PELICULA TROCA DO PICKUP ROLLER REPARO DA SOLENOIDE TROCA DA ENGRENAGEM DRIVE LIMPEZA DO MODULO LASER SCANN LUBRIFICAÇÃO DAS ENGRENAGEM P: 21.232;1.0;UNIDADE;410.0;410.0;410.0;Homologado
50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;3546603;Santa Fé do Sul;informatica;produto;2026;8;45138070000149-1-000748/2026;1;DL 678;https://pncp.gov.br/app/editais/45138070000149/2026/748;LIMPEZA GERAL LAVAGEM DOS GABINETES PRESSURIZAÇÃO DOS DAMPERS E MANGUEIRAS TROCA DO CHIP CAIXA DE MANUTENÇÃO Patrimonio: 41364;1.0;UNIDADE;330.0;330.0;330.0;Homologado
51378988000168;51.378.988 MARLON FOLCONI;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000733/2026;1;DL 674;https://pncp.gov.br/app/editais/45138070000149/2026/733;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAR O EVENTO DE JURAMENTO À BANDEIRA, COM EQUIPAMENTOS INCLUSOS;1.0;SERVICOS;6150.0;6150.0;6150.0;Homologado
51900436000178;51.900.436 TEREZINHA GOMES DA SILVA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000708/2026;1;DL 650;https://pncp.gov.br/app/editais/45138070000149/2026/708;APARELHO DE PRESSÃO ARTERIAL DIGITAL DE BRAÇO;10.0;UNIDADE;165.0;165.0;1650.0;Homologado
52781335000198;52.781.335 EDMILSON EURICO DE QUEIROZ;Demais;3546603;Santa Fé do Sul;madeira_construcao;produto;2026;8;45138070000149-1-000744/2026;1;DL 684;https://pncp.gov.br/app/editais/45138070000149/2026/744;"Serviços de:
- limpeza geral dos telhados;
- limpeza geral das calhas;
- desobstruir bocais de saídas fluviais das calhas;
- instalação de porta de madeira; 
- desentupir as saídas de água;
- fazer alinhamento das saídas de água";1.0;SERVICOS;5900.0;5900.0;5900.0;Homologado
65200182000190;65.200.182 ELVIS DE OLIVEIRA FREITAS;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000701/2026;1;DL 645;https://pncp.gov.br/app/editais/45138070000149/2026/701;ABERTURA DE PORTA;1.0;SERVICOS;50.0;50.0;50.0;Homologado
65200182000190;65.200.182 ELVIS DE OLIVEIRA FREITAS;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000701/2026;2;DL 645;https://pncp.gov.br/app/editais/45138070000149/2026/701;COLOCAÇÃO DE MIOLO NOVO;1.0;SERVICOS;80.0;80.0;80.0;Homologado
65200182000190;65.200.182 ELVIS DE OLIVEIRA FREITAS;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000701/2026;3;DL 645;https://pncp.gov.br/app/editais/45138070000149/2026/701;CÓPIA DE CHAVE;3.0;SERVICOS;13.0;13.0;39.0;Homologado
65577316000196;65.577.316 TALITA DE SOUZA FERREIRA CORREA;ME;3524808;Jales;informatica;produto;2026;8;46377800000127-1-003237/2026;1;13;https://pncp.gov.br/app/editais/46377800000127/2026/3237;"Conjunto Fusor Impressora aplicação: impressora lexmark ms321/ms421/ms521/ms621, composição: unidade fusora, tensão: 110, referência: 41x1178, tipo: original Unidade Fusora para Impressora Lexmark, referência 41X1178, 110 Volts, Serie: MS 321, MS 421, MS521, MX321, Original do fabricante do equipamento, Com Compenentes 100% Novos; Com Validade De 12 Meses A Partir Da Data De Entrega; ";10.0;Unidade;1643.99;1028.0;10280.0;Homologado
16612877000173;ADRIANA GANDIN GOMES MASSITELLI - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000717/2026;1;DL 659;https://pncp.gov.br/app/editais/45138070000149/2026/717;PLACA DE IDENTIFICAÇAO DE TÚMULOS- 100 UNIDADES EM AÇO INOX, NUMERADAS E ESCRITA EM ALTO RELEVO, COM FUNDO PINTADO NA COR PRETA, À PARTIR DO NUMERO 12.801 E 100 UNIDADES EM ACO. INOX, para PERPÉTUA, COM LETRAS EM ALTO RELEVO, COM FUNDO PINTADO NA COR PRETO, Á PARTIR DO NÚMERO 901;200.0;UNIDADE;15.0;15.0;3000.0;Homologado
16612877000173;ADRIANA GANDIN GOMES MASSITELLI - ME;Demais;3546603;Santa Fé do Sul;textil_uniforme;produto;2026;8;45138070000149-1-000781/2026;1;DL 718;https://pncp.gov.br/app/editais/45138070000149/2026/781;Jogo de bandeiras Oficiais tecido 100% Poliéster contendo 3 (três) em cada jogo: (Brasil, Estado de São Paulo, e do Município de Santa Fé do Sul), medindo aproximadamente 1,12 X1,6 mts para uso externo, confecção em duas faces idênticas.;1.0;UNIDADE;930.0;930.0;930.0;Homologado
16612877000173;ADRIANA GANDIN GOMES MASSITELLI - ME;Demais;3546603;Santa Fé do Sul;textil_uniforme;produto;2026;8;45138070000149-1-000781/2026;2;DL 718;https://pncp.gov.br/app/editais/45138070000149/2026/781;Jogo de bandeiras Oficiais tecido 100% Poliéster contendo 3 (três) em cada jogo: (Brasil, Estado de São Paulo, e do Município de Santa Fé do Sul), medindo aproximadamente 1,35 X1,93 mts para uso externo, confecção em duas faces idênticas.;1.0;UNIDADE;1100.0;1100.0;1100.0;Homologado
48305350000192;ALESSANDRO MANZATO FREIRI LTDA;ME;3546603;Santa Fé do Sul;insumos_laboratoriais;produto;2026;8;45138070000149-1-000723/2026;1;DL 666;https://pncp.gov.br/app/editais/45138070000149/2026/723;KIT NEUROLÓGICO DE DIAPASÃO MÉDICO DE 128 HZ - PRATEADO;10.0;UNIDADE;75.0;75.0;750.0;Homologado
45017955000190;ALEX SANDRO DA SILVA PRODUTOS E SERVICOS LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000771/2026;1;DL 705;https://pncp.gov.br/app/editais/45138070000149/2026/771;sistema eletromagnético para afastamento de pombos;1.0;UNIDADE;48629.6;48629.6;48629.6;Homologado
42955511000107;ALVES FERREIRA CONSTRUCOES LTDA;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000732/2026;1;DL 673;https://pncp.gov.br/app/editais/45138070000149/2026/732;RETIRADA E ASSENTAMENTO DO PISO DA COZINHA;1.0;SERVICOS;3750.0;3750.0;3750.0;Homologado
42955511000107;ALVES FERREIRA CONSTRUCOES LTDA;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000732/2026;2;DL 673;https://pncp.gov.br/app/editais/45138070000149/2026/732;"Serviço de reparos e limpeza do telhado (pavilhão 01) e Reparos de piso em sala de aula e banheiro; Fixar cano de água";1.0;SERVICOS;3500.0;3500.0;3500.0;Homologado
21318056000169;ANGELA CRISTINA FRACAROLLI - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000702/2026;1;DL 646;https://pncp.gov.br/app/editais/45138070000149/2026/702;GALÃO REMOVE FÁCIL 5LTS;2.0;UNIDADE;70.0;70.0;140.0;Em andamento
21318056000169;ANGELA CRISTINA FRACAROLLI - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000702/2026;2;DL 646;https://pncp.gov.br/app/editais/45138070000149/2026/702;GALÃO CERA ACRILICA 5LTS;2.0;UNIDADE;155.0;155.0;310.0;Em andamento
21318056000169;ANGELA CRISTINA FRACAROLLI - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000702/2026;3;DL 646;https://pncp.gov.br/app/editais/45138070000149/2026/702;PASSA CERA;1.0;UNIDADE;25.0;25.0;25.0;Em andamento
06256356000177;ANTONIO CARLOS PIRES INSUFILM - ME;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000746/2026;1;DL 675;https://pncp.gov.br/app/editais/45138070000149/2026/746;Serviço de instalação de Adesivos Brancos em portas e janelas da Unidade ESF Centro II;14.62;METRO QUADRADO;100.0;100.0;1462.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;23;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: acelga;93.0;Unidade;8.79;8.7;809.1;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;24;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: abacaxi pérola, apresentação: natural;597.0;Unidade;9.77;9.67;5772.99;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;25;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: abóbora cabotiá / japonesa;207.0;Quilograma;5.67;5.61;1161.27;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;26;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: abóbora paulista;330.0;Quilograma;5.97;5.91;1950.3;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;27;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: alface americana;699.0;Unidade;7.08;7.0;4893.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;28;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Condimento tipo: alho, apresentação: natural, adicional: cabeça;222.0;Quilograma;27.96;24.25;5383.5;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;29;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: almeirão;180.0;Unidade;7.97;7.89;1420.2;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;30;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: banana nanica / banana d'água, apresentação: natural;1316.0;Unidade;5.16;4.0;5264.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;31;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo 1: batata doce casca rosada, apresentação: natural;316.0;Quilograma;5.46;5.4;1706.4;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;32;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: batata inglesa;816.0;Quilograma;6.91;6.84;5581.44;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;33;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: berinjela;90.0;Quilograma;6.17;6.1;549.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;34;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: beterraba;203.0;Quilograma;8.33;8.24;1672.72;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;35;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: brócolis comum;156.0;Unidade;9.6;9.5;1482.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;36;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: cebola amarela;581.0;Quilograma;6.37;6.3;3660.3;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;37;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: cenoura;421.0;Quilograma;9.67;9.57;4028.97;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;38;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Condimento tipo: cebolinha e salsa, apresentação: natural;342.0;Unidade;7.15;7.07;2417.94;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;39;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: chuchu verde;82.0;Quilograma;6.56;6.49;532.18;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;40;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: couve-flor;128.0;Unidade;10.83;10.27;1314.56;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;41;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: couve;197.0;Unidade;7.35;7.27;1432.19;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;42;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: jiló;77.0;Quilograma;9.3;9.2;708.4;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;43;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: laranja pera, apresentação: natural;1009.0;Quilograma;5.6;2.81;2835.29;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;44;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: limão taiti, apresentação: natural;307.0;Quilograma;5.75;5.69;1746.83;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;45;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: maçã fuji, apresentação: natural;338.0;Quilograma;12.61;12.48;4218.24;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;46;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: mamão papaia / mamão amazônia, apresentação: natural;703.0;Quilograma;8.12;8.03;5645.09;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;47;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: mandioca / aipim;328.0;Quilograma;7.6;7.52;2466.56;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;48;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: maracujá azedo / maracujá amarelo, apresentação: natural;108.0;Quilograma;13.19;13.05;1409.4;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;49;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: maxixe;10.0;Quilograma;12.43;12.3;123.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;50;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: melancia vermelha, apresentação: natural;1550.0;Quilograma;4.36;4.31;6680.5;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;51;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: melão amarelo, apresentação: natural;442.0;Quilograma;7.67;7.59;3354.78;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;52;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: milho verde;187.0;Quilograma;8.3;8.21;1535.27;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;53;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: pepino;320.0;Quilograma;7.98;7.9;2528.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;54;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: pera williams, apresentação: natural;499.0;Quilograma;13.56;13.42;6696.58;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;55;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: pimentão verde;23.0;Quilograma;14.5;14.35;330.05;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;56;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: pimentão amarelo;33.0;Quilograma;17.39;17.21;567.93;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;57;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: pimentão vermelho;54.0;Quilograma;24.25;24.0;1296.0;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;58;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: pimentão verde;33.0;Quilograma;12.56;12.43;410.19;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;59;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: quiabo;133.0;Quilograma;14.47;14.32;1904.56;Homologado
